2025-07-08 02:10:25,627 || INFO || JID set to: worker@localhost/ZpquB--4
2025-07-10 15:50:42,546 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\newsag.py", line 45, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-10 15:50:42,546 || INFO || Killing behavior CyclicBehaviour/HandleSentimentRequest with exit code: Event loop is closed
2025-07-10 15:50:42,546 || INFO || Killing behavior CyclicBehaviour/HandleSentimentRequest with exit code: None
2025-07-10 15:50:42,546 || ERROR || Exception running behaviour CyclicBehaviour/ReceiveWorkerResponse: Event loop is closed
2025-07-10 15:50:42,547 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\manager.py", line 111, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-10 15:50:42,547 || INFO || Killing behavior CyclicBehaviour/ReceiveWorkerResponse with exit code: Event loop is closed
2025-07-10 15:50:42,547 || INFO || Killing behavior CyclicBehaviour/ReceiveWorkerResponse with exit code: None
2025-07-10 15:50:42,547 || ERROR || Exception running behaviour CyclicBehaviour/HandleStockPriceRequest: Event loop is closed
2025-07-10 15:50:42,547 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\stockpriceag.py", line 47, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-10 15:50:42,547 || INFO || Killing behavior CyclicBehaviour/HandleStockPriceRequest with exit code: Event loop is closed
2025-07-10 15:50:42,547 || INFO || Killing behavior CyclicBehaviour/HandleStockPriceRequest with exit code: None
2025-07-10 15:50:42,547 || ERROR || Exception running behaviour CyclicBehaviour/HandlePortfolioAnalysisRequest: Event loop is closed
2025-07-10 15:50:42,548 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\portfolio_analysis_agent.py", line 48, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-10 15:50:42,548 || INFO || Killing behavior CyclicBehaviour/HandlePortfolioAnalysisRequest with exit code: Event loop is closed
2025-07-10 15:50:42,548 || INFO || Killing behavior CyclicBehaviour/HandlePortfolioAnalysisRequest with exit code: None
2025-07-10 15:50:42,548 || ERROR || Exception running behaviour CyclicBehaviour/HandleHistoricalDataRequest: Event loop is closed
2025-07-10 15:50:42,548 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\historical_data_agent.py", line 46, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-10 15:50:42,548 || INFO || Killing behavior CyclicBehaviour/HandleHistoricalDataRequest with exit code: Event loop is closed
2025-07-10 15:50:42,548 || INFO || Killing behavior CyclicBehaviour/HandleHistoricalDataRequest with exit code: None
2025-07-10 16:14:20,403 || INFO || JID set to: sentiment_worker@localhost/ejCXOXZg
2025-07-10 16:14:20,412 || INFO || JID set to: financial_news_worker@localhost/jTjjtoY9
2025-07-10 16:14:20,415 || INFO || JID set to: portfolio_worker@localhost/Z_qmjq86
2025-07-10 16:14:20,415 || INFO || JID set to: historical_data_worker@localhost/ILvyxFdV
2025-07-10 16:14:20,416 || INFO || JID set to: stock_worker@localhost/6wJLpEL1
2025-07-10 16:14:20,419 || INFO || [FinancialNewsAgent] Agent financial_news_worker@localhost initialized.
2025-07-10 16:14:20,419 || INFO || [FinancialNewsAgent] Presence set to available.
2025-07-10 16:14:20,420 || INFO || [FinancialNewsAgent] Service registered.
2025-07-10 16:14:20,422 || INFO || [PortfolioAnalysisAgent] Presence set to available.
2025-07-10 16:14:20,423 || INFO || [PortfolioAnalysisAgent] Service registered.
2025-07-10 16:14:20,424 || INFO || [HistoricalDataAgent] Agent historical_data_worker@localhost setup initiated.
2025-07-10 16:14:20,424 || INFO || [HistoricalDataAgent] Presence set to available.
2025-07-10 16:14:20,425 || INFO || [HistoricalDataAgent] Service registered.
2025-07-10 16:14:20,425 || INFO || [StockPriceAgent] Agent stock_worker@localhost starting...
2025-07-10 16:14:23,838 || INFO || JID set to: manager@localhost/icE6yJP1
2025-07-10 16:14:23,852 || INFO || Killing behavior OneShotBehaviour/SimulateClientRequest with exit code: None
2025-07-10 16:14:25,097 || INFO || [PortfolioAnalysisAgent] Received request: {'protocol': 'finance_mcp', 'version': '1.0', 'type': 'subtask_request', 'task_id': 'req_001_analyze_portfolio', 'parent_task': 'req_001', 'intent': 'analyze_portfolio', 'parameters': {'portfolio': [{'symbol': 'TSLA', 'shares': 3}, {'symbol': 'AAPL', 'shares': 5}, {'symbol': 'GOOGL', 'shares': 2}]}, 'reply_to': 'manager@localhost', 'timestamp': '2025-07-10T10:44:23.849237'}
2025-07-10 16:14:25,099 || INFO || [PortfolioAnalysisAgent] Analysis complete. Total value: 950.0
2025-07-10 16:14:25,099 || INFO || [PortfolioAnalysisAgent] Successfully processed request req_001_analyze_portfolio for intent 'analyze_portfolio'
2025-07-10 16:14:25,100 || INFO || [PortfolioAnalysisAgent] Response sent to manager@localhost (Status: success)
2025-07-10 16:14:25,100 || INFO || [FinancialNewsAgent] Received task from manager@localhost: {'protocol': 'finance_mcp', 'version': '1.0', 'type': 'subtask_request', 'task_id': 'req_001_financial_news', 'parent_task': 'req_001', 'intent': 'get_financial_news', 'parameters': {'company': 'Tesla'}, 'reply_to': 'manager@localhost', 'timestamp': '2025-07-10T10:44:23.850287'}
2025-07-10 16:14:25,101 || INFO || [FinancialNewsAgent] Simulating news fetch for 'None' (limit: 1)
2025-07-10 16:14:25,101 || INFO || [FinancialNewsAgent] Simulated financial news for 'None'
2025-07-10 16:14:25,101 || INFO || [FinancialNewsAgent] Sent response to manager@localhost with status: success
2025-07-10 16:14:25,603 || INFO || HTTP Request: GET https://www.alphavantage.co/query?function=GLOBAL_QUOTE&symbol=TSLA&apikey=POFEW0Q1VCNTQ4GS "HTTP/1.1 200 OK"
2025-07-10 16:14:25,607 || INFO || [StockPriceAgent] Successfully processed task req_001_stock_price for intent 'get_stock_price'
2025-07-10 16:25:04,935 || INFO || connection_lost: (None,)
2025-07-10 16:25:04,958 || INFO || connection_lost: (None,)
2025-07-10 16:25:04,958 || INFO || connection_lost: (None,)
2025-07-10 16:25:04,960 || INFO || connection_lost: (None,)
2025-07-10 16:25:04,961 || INFO || connection_lost: (None,)
2025-07-10 16:25:04,962 || INFO || connection_lost: (None,)
